140, 10000
144.05, 1224.94
150.6, 1019.87
159.2, 779.55
179.9, 574.41
207.86, 398.18
229.72, 300.66
253.89, 238.39
293.34, 167.28
335.19, 114.55
378.77, 81.37
423.28, 57.1
457.52, 41.56
478.32, 29.89
494.53, 22.29
510, 10
