25, 1755
50, 1720
75, 1685
100, 1655
125, 1620
150, 1590
175, 1560
200, 1530
225, 1505
400, 1275
500, 1150
700, 1050
1000, 1050
1500, 1050
2000, 1050
2500, 1050
