166.65, 10000
168.51, 1939.98
172.3, 1508.49
178.13, 1245.38
186.21, 1028.16
203.5, 752.99
235.09, 544.9
268.57, 403.88
320.76, 288.79
374.67, 219.24
447.47, 170.48
534.42, 130.98
631.21, 101.85
951.7, 37.68
973.06, 27.93
983.92, 18.36
1000, 10
